Participant ID,Condition,Event ID,Question Timestamp (s),Answer Timestamp (s),Time Difference (s),Answer Accuracy,Confidence
12_OL,C_L,E26_../audio/C/Frost_PR.wav,676.43,679.53,3.10,Correct,7
12_OL,C_L,E27_../audio/C/Cone_F.wav,700.87,702.15,1.28,Correct,6
12_OL,B_R,E1_../audio/B/Mark_C.wav,23.68,27.74,4.06,Correct,7
12_OL,B_R,E2_../audio/B/BendR_PR.wav,57.08,62.37,5.29,Correct,7
12_OL,B_R,E3_../audio/B/Cone_A.wav,73.50,73.99,0.49,Correct,7
12_OL,B_R,E4_../audio/B/Toad_C.wav,87.51,91.79,4.28,Correct,7
12_OL,B_R,E5_../audio/B/Constr_P.wav,99.00,101.42,2.42,Correct,7
12_OL,B_R,E6_../audio/B/Cone_C.wav,107.76,108.84,1.08,Correct,7
12_OL,B_R,E7_../audio/B/ICE_C.wav,131.26,133.96,2.70,Correct,7
12_OL,B_R,E8_../audio/B/Tar_P.wav,140.82,143.02,2.20,Correct,7
12_OL,B_R,E9_../audio/B/Cone_B.wav,149.39,150.19,0.80,Correct,7
12_OL,B_R,E10_../audio/B/BendR_P.wav,157.47,159.54,2.07,Correct,7
12_OL,B_R,E11_../audio/B/Mark_PR.wav,168.58,173.40,4.82,Correct,7
12_OL,B_R,E12_../audio/B/Cone_C.wav,183.25,184.59,1.34,Correct,7
12_OL,B_R,E13_../audio/B/Constr_PR.wav,203.48,208.03,4.55,Correct,7
12_OL,B_R,E14_../audio/B/Toad_P.wav,213.50,214.41,0.91,Correct,7
12_OL,B_R,E15_../audio/B/Cone_A.wav,223.91,224.82,0.91,Correct,7
12_OL,B_R,E16_../audio/B/Tar_PR.wav,231.68,233.00,1.32,Correct,7
12_OL,B_R,E17_../audio/B/ICE_PR.wav,243.66,246.03,2.37,Correct,7
12_OL,B_R,E18_../audio/B/Cone_B.wav,253.38,254.31,0.93,Correct,7
12_OL,B_R,E19_../audio/B/Mark_P.wav,260.95,263.26,2.31,Correct,7
12_OL,B_R,E20_../audio/B/BendR_C.wav,274.65,276.60,1.95,Correct,7
12_OL,B_R,E21_../audio/B/Cone_A.wav,284.50,287.08,2.58,Correct,7
12_OL,B_R,E22_../audio/B/Toad_PR.wav,294.73,296.85,2.12,Correct,7
12_OL,B_R,E23_../audio/B/Constr_C.wav,306.68,309.23,2.55,Correct,7
12_OL,B_R,E24_../audio/B/Cone_C.wav,316.14,316.75,0.61,Correct,7
12_OL,B_R,E25_../audio/B/ICE_P.wav,324.10,324.96,0.86,Correct,7
12_OL,B_R,E26_../audio/B/Tar_C.wav,333.40,336.59,3.19,Correct,7
12_OL,B_R,E27_../audio/B/Cone_B.wav,347.79,349.15,1.36,Correct,7
12_OL,B_L,E1_../audio/B/Duck_C.wav,68.05,70.89,2.84,Correct,7
12_OL,B_L,E2_../audio/B/Flood_P.wav,81.01,83.40,2.39,Correct,7
12_OL,B_L,E3_../audio/B/Cone_D.wav,91.24,92.25,1.01,Correct,7
12_OL,B_L,E4_../audio/B/School_P.wav,98.41,101.38,2.97,Correct,7
12_OL,B_L,E5_../audio/B/Deer_C.wav,109.28,111.86,2.58,Correct,7
12_OL,B_L,E6_../audio/B/Cone_F.wav,118.75,119.91,1.16,Correct,7
12_OL,B_L,E7_../audio/B/Blind_P.wav,126.55,128.86,2.31,Correct,7
12_OL,B_L,E8_../audio/B/Frost_P.wav,135.06,136.45,1.39,Correct,7
12_OL,B_L,E9_../audio/B/Cone_E.wav,143.17,144.24,1.07,Correct,7
12_OL,B_L,E10_../audio/B/Flood_C.wav,151.66,154.85,3.19,Correct,7
12_OL,B_L,E11_../audio/B/Duck_PR.wav,166.20,168.14,1.94,Correct,7
12_OL,B_L,E12_../audio/B/Cone_E.wav,176.33,177.67,1.34,Correct,7
12_OL,B_L,E13_../audio/B/Deer_PR.wav,184.90,188.01,3.11,Correct,7
12_OL,B_L,E14_../audio/B/School_C.wav,193.43,196.88,3.45,Correct,7
12_OL,B_L,E15_../audio/B/Cone_F.wav,204.00,205.55,1.55,Correct,7
12_OL,B_L,E16_../audio/B/Frost_C.wav,210.75,212.89,2.14,Correct,7
12_OL,B_L,E17_../audio/B/Blind_PR.wav,221.78,225.46,3.68,Correct,7
12_OL,B_L,E18_../audio/B/Cone_D.wav,232.03,233.35,1.32,Correct,7
12_OL,B_L,E19_../audio/B/Duck_P.wav,248.26,249.45,1.19,Correct,7
12_OL,B_L,E20_../audio/B/Flood_PR.wav,268.18,270.61,2.43,Correct,7
12_OL,B_L,E21_../audio/B/Cone_D.wav,278.21,279.22,1.01,Correct,7
12_OL,B_L,E22_../audio/B/School_PR.wav,286.99,290.12,3.13,Correct,7
12_OL,B_L,E23_../audio/B/Deer_P.wav,297.49,298.37,0.88,Correct,7
12_OL,B_L,E24_../audio/B/Cone_F.wav,306.42,307.46,1.04,Correct,7
12_OL,B_L,E25_../audio/B/Blind_C.wav,313.51,316.67,3.16,Correct,7
12_OL,B_L,E26_../audio/B/Frost_PR.wav,325.17,327.65,2.48,Correct,7
12_OL,B_L,E27_../audio/B/Cone_E.wav,338.02,339.14,1.12,Correct,7
13_RT,B_R,E1_../audio/B/Mark_C.wav,31.64,37.00,5.36,Incorrect,1
13_RT,B_R,E2_../audio/B/BendR_C.wav,63.05,64.58,1.53,Correct,7
13_RT,B_R,E3_../audio/B/Cone_C.wav,72.08,73.20,1.12,Correct,7
13_RT,B_R,E4_../audio/B/Toad_C.wav,77.65,79.83,2.18,Correct,7
13_RT,B_R,E5_../audio/B/Constr_P.wav,85.93,89.00,3.07,Incorrect,2
13_RT,B_R,E6_../audio/B/Cone_B.wav,96.60,97.82,1.22,Correct,6
13_RT,B_R,E7_../audio/B/ICE_C.wav,122.23,123.74,1.51,Correct,7
13_RT,B_R,E8_../audio/B/Tar_P.wav,131.59,134.11,2.52,Incorrect,7
13_RT,B_R,E9_../audio/B/Cone_A.wav,145.03,146.25,1.22,Correct,6
13_RT,B_R,E10_../audio/B/BendR_P.wav,167.83,169.70,1.87,Correct,7
13_RT,B_R,E11_../audio/B/Mark_PR.wav,177.53,182.54,5.01,Correct,5
13_RT,B_R,E12_../audio/B/Cone_B.wav,189.41,190.41,1.00,Correct,6
13_RT,B_R,E13_../audio/B/Constr_C.wav,215.49,220.01,4.52,Incorrect,2
13_RT,B_R,E14_../audio/B/Toad_PR.wav,229.21,230.53,1.32,Correct,7
13_RT,B_R,E15_../audio/B/Cone_A.wav,236.61,237.54,0.93,Correct,7
13_RT,B_R,E16_../audio/B/Tar_PR.wav,243.69,246.16,2.47,Correct,7
13_RT,B_R,E17_../audio/B/ICE_P.wav,254.70,255.90,1.20,Correct,7
13_RT,B_R,E18_../audio/B/Cone_C.wav,262.92,263.67,0.75,Correct,6
13_RT,B_R,E19_../audio/B/Mark_P.wav,269.85,275.17,5.32,Incorrect,4
13_RT,B_R,E20_../audio/B/BendR_PR.wav,300.96,306.46,5.50,Incorrect,7
13_RT,B_R,E21_../audio/B/Cone_B.wav,313.52,315.39,1.87,Correct,5
13_RT,B_R,E22_../audio/B/Toad_P.wav,338.60,340.14,1.54,Correct,6
13_RT,B_R,E23_../audio/B/Constr_PR.wav,351.50,355.04,3.54,Correct,5
13_RT,B_R,E24_../audio/B/Cone_C.wav,362.02,362.61,0.59,Correct,6
13_RT,B_R,E25_../audio/B/ICE_PR.wav,387.63,392.19,4.56,Correct,5
13_RT,B_R,E26_../audio/B/Tar_C.wav,416.39,421.42,5.03,Correct,6
13_RT,B_R,E27_../audio/B/Cone_A.wav,430.61,431.42,0.81,Correct,6
13_RT,B_L,E1_../audio/B/Duck_PR.wav,31.52,34.04,2.52,Correct,5
13_RT,B_L,E2_../audio/B/Flood_C.wav,39.71,43.02,3.31,Correct,6
13_RT,B_L,E3_../audio/B/Cone_F.wav,50.47,52.13,1.66,Correct,6
13_RT,B_L,E4_../audio/B/School_P.wav,75.11,77.67,2.56,Correct,7
13_RT,B_L,E5_../audio/B/Deer_C.wav,84.66,89.38,4.72,Correct,6
13_RT,B_L,E6_../audio/B/Cone_D.wav,97.95,99.01,1.06,Correct,6
13_RT,B_L,E7_../audio/B/Blind_PR.wav,133.07,138.69,5.62,Correct,4
13_RT,B_L,E8_../audio/B/Frost_PR.wav,162.92,167.08,4.16,Correct,6
13_RT,B_L,E9_../audio/B/Cone_E.wav,173.74,175.00,1.26,Correct,7
13_RT,B_L,E10_../audio/B/Flood_P.wav,180.57,186.80,6.23,Correct,6
13_RT,B_L,E11_../audio/B/Duck_C.wav,191.57,195.17,3.60,Correct,5
13_RT,B_L,E12_../audio/B/Cone_E.wav,202.01,204.66,2.65,Correct,5
13_RT,B_L,E13_../audio/B/Deer_PR.wav,230.08,232.55,2.47,Correct,6
13_RT,B_L,E14_../audio/B/School_C.wav,239.28,242.93,3.65,Correct,6
13_RT,B_L,E15_../audio/B/Cone_F.wav,251.61,252.90,1.29,Correct,6
13_RT,B_L,E16_../audio/B/Frost_P.wav,273.85,275.23,1.38,Correct,7
13_RT,B_L,E17_../audio/B/Blind_C.wav,285.47,290.47,5.00,Correct,3
13_RT,B_L,E18_../audio/B/Cone_D.wav,298.08,299.75,1.67,Correct,4
13_RT,B_L,E19_../audio/B/Duck_P.wav,323.63,326.81,3.18,Correct,6
13_RT,B_L,E20_../audio/B/Flood_PR.wav,336.51,352.96,16.45,Correct,6
13_RT,B_L,E21_../audio/B/Cone_F.wav,363.12,364.40,1.28,Correct,7
13_RT,B_L,E22_../audio/B/School_PR.wav,389.37,392.57,3.20,Correct,7
13_RT,B_L,E23_../audio/B/Deer_P.wav,397.98,400.26,2.28,Correct,7
13_RT,B_L,E24_../audio/B/Cone_D.wav,406.42,407.63,1.21,Correct,7
13_RT,B_L,E25_../audio/B/Blind_P.wav,414.74,416.20,1.46,Correct,6
13_RT,B_L,E26_../audio/B/Frost_C.wav,424.00,427.36,3.36,Correct,6
13_RT,B_L,E27_../audio/B/Cone_E.wav,435.94,439.31,3.37,Correct,6
13_RT,C_R,E1_../audio/C/Mark_C.wav,38.43,44.05,5.62,Incorrect,3
13_RT,C_R,E2_../audio/C/BendR_C.wav,66.68,72.19,5.51,Correct,7
13_RT,C_R,E3_../audio/C/Cone_B.wav,90.71,92.36,1.65,Correct,5
13_RT,C_R,E4_../audio/C/Toad_PR.wav,111.15,113.81,2.66,Correct,6
13_RT,C_R,E5_../audio/C/Constr_PR.wav,135.47,140.78,5.31,Correct,7
13_RT,C_R,E6_../audio/C/Cone_A.wav,159.19,161.99,2.80,Incorrect,3
13_RT,C_R,E7_../audio/C/ICE_P.wav,178.86,180.10,1.24,Correct,7
13_RT,C_R,E8_../audio/C/Tar_PR.wav,200.34,204.85,4.51,Incorrect,7
13_RT,C_R,E9_../audio/C/Cone_C.wav,227.51,228.72,1.21,Correct,6
13_RT,C_R,E10_../audio/C/BendR_P.wav,241.83,247.84,6.01,Correct,5
13_RT,C_R,E11_../audio/C/Mark_P.wav,268.72,273.65,4.93,Correct,5
13_RT,C_R,E12_../audio/C/Cone_C.wav,291.00,293.69,2.69,Incorrect,2
13_RT,C_R,E13_../audio/C/Constr_P.wav,310.51,315.46,4.95,Correct,6
13_RT,C_R,E14_../audio/C/Toad_P.wav,339.88,342.08,2.20,Correct,6
13_RT,C_R,E15_../audio/C/Cone_A.wav,357.21,359.85,2.64,Correct,5
13_RT,C_R,E16_../audio/C/Tar_C.wav,378.35,384.63,6.28,Correct,6
13_RT,C_R,E17_../audio/C/ICE_PR.wav,407.56,412.16,4.60,Correct,6
13_RT,C_R,E18_../audio/C/Cone_B.wav,429.65,431.15,1.50,Correct,6
13_RT,C_R,E19_../audio/C/Mark_PR.wav,452.16,456.35,4.19,Correct,6
13_RT,C_R,E20_../audio/C/BendR_PR.wav,483.87,491.89,8.02,Correct,6
13_RT,C_R,E21_../audio/C/Cone_B.wav,511.47,513.66,2.19,Correct,4
13_RT,C_R,E22_../audio/C/Toad_C.wav,559.79,567.11,7.32,Correct,6
13_RT,C_R,E23_../audio/C/Constr_C.wav,586.10,589.65,3.55,Correct,7
13_RT,C_R,E24_../audio/C/Cone_A.wav,608.97,610.85,1.88,Correct,6
13_RT,C_R,E25_../audio/C/ICE_C.wav,627.56,630.15,2.59,Correct,6
13_RT,C_R,E26_../audio/C/Tar_P.wav,650.62,654.45,3.83,Correct,6
13_RT,C_R,E27_../audio/C/Cone_C.wav,672.26,674.05,1.79,Correct,5
13_RT,C_L,E1_../audio/C/Duck_P.wav,36.84,39.61,2.77,Correct,6
13_RT,C_L,E2_../audio/C/Flood_P.wav,64.93,68.24,3.31,Correct,6
13_RT,C_L,E3_../audio/C/Cone_D.wav,85.21,86.77,1.56,Correct,6
13_RT,C_L,E4_../audio/C/School_C.wav,107.32,111.61,4.29,Correct,6
13_RT,C_L,E5_../audio/C/Deer_C.wav,134.09,140.77,6.68,Correct,7
13_RT,C_L,E6_../audio/C/Cone_F.wav,158.75,162.79,4.04,Correct,4
13_RT,C_L,E7_../audio/C/Blind_C.wav,180.37,186.04,5.67,Correct,5
13_RT,C_L,E8_../audio/C/Frost_C.wav,216.57,227.68,11.11,Correct,7
13_RT,C_L,E9_../audio/C/Cone_E.wav,246.85,249.04,2.19,Correct,6
13_RT,C_L,E10_../audio/C/Flood_C.wav,265.88,273.50,7.62,Correct,6
13_RT,C_L,E11_../audio/C/Duck_PR.wav,294.89,296.77,1.88,Correct,6
13_RT,C_L,E12_../audio/C/Cone_E.wav,324.62,328.84,4.22,Correct,3
13_RT,C_L,E13_../audio/C/Deer_PR.wav,348.74,351.57,2.83,Correct,6
13_RT,C_L,E14_../audio/C/School_P.wav,373.06,382.39,9.33,Correct,6
13_RT,C_L,E15_../audio/C/Cone_D.wav,397.91,400.90,2.99,Correct,3
13_RT,C_L,E16_../audio/C/Frost_P.wav,421.50,423.50,2.00,Correct,6
13_RT,C_L,E17_../audio/C/Blind_P.wav,445.23,449.35,4.12,Correct,7
13_RT,C_L,E18_../audio/C/Cone_F.wav,464.54,466.35,1.81,Correct,6
13_RT,C_L,E19_../audio/C/Duck_C.wav,485.08,493.11,8.03,Correct,6
13_RT,C_L,E20_../audio/C/Flood_PR.wav,558.33,567.61,9.28,Incorrect,4
13_RT,C_L,E21_../audio/C/Cone_F.wav,587.64,590.47,2.83,Correct,7
13_RT,C_L,E22_../audio/C/School_PR.wav,646.42,654.61,8.19,Correct,7
13_RT,C_L,E23_../audio/C/Deer_P.wav,675.09,678.07,2.98,Correct,7
13_RT,C_L,E24_../audio/C/Cone_E.wav,699.38,700.81,1.43,Correct,7
13_RT,C_L,E25_../audio/C/Blind_PR.wav,718.15,726.89,8.74,Correct,6
13_RT,C_L,E26_../audio/C/Frost_PR.wav,754.35,759.78,5.43,Correct,7
13_RT,C_L,E27_../audio/C/Cone_D.wav,777.63,779.02,1.39,Correct,6
14_OL,C_R,E1_../audio/C/Mark_PR.wav,47.05,122.74,75.69,Incorrect,1
14_OL,C_R,E2_../audio/C/BendR_PR.wav,156.41,197.00,40.59,Incorrect,6
14_OL,C_R,E3_../audio/C/Cone_A.wav,223.81,232.58,8.77,Correct,7
14_OL,C_R,E4_../audio/C/Toad_P.wav,255.96,268.38,12.42,Incorrect,4
14_OL,C_R,E5_../audio/C/Constr_C.wav,300.27,306.65,6.38,Correct,7
14_OL,C_R,E6_../audio/C/Cone_B.wav,332.65,336.30,3.65,Incorrect,6
14_OL,C_R,E7_../audio/C/ICE_C.wav,353.30,358.73,5.43,Correct,7
14_OL,C_R,E8_../audio/C/Tar_C.wav,378.53,407.39,28.86,Correct,7
14_OL,C_R,E9_../audio/C/Cone_C.wav,433.07,436.37,3.30,Incorrect,6
14_OL,C_R,E10_../audio/C/BendR_P.wav,455.71,459.93,4.22,Correct,7
14_OL,C_R,E11_../audio/C/Mark_C.wav,483.10,495.00,11.90,Correct,7
14_OL,C_R,E12_../audio/C/Cone_B.wav,527.12,530.68,3.56,Incorrect,5
14_OL,C_R,E13_../audio/C/Constr_P.wav,549.17,556.82,7.65,Incorrect,1
14_OL,C_R,E14_../audio/C/Toad_PR.wav,579.95,615.50,35.55,Incorrect,2
14_OL,C_R,E15_../audio/C/Cone_A.wav,640.11,642.02,1.91,Correct,7
14_OL,C_R,E16_../audio/C/Tar_PR.wav,674.43,686.71,12.28,Correct,6
14_OL,C_R,E17_../audio/C/ICE_P.wav,712.69,721.00,8.31,Correct,5
14_OL,C_R,E18_../audio/C/Cone_C.wav,741.45,742.88,1.43,Correct,7
14_OL,C_R,E19_../audio/C/Mark_P.wav,758.78,770.29,11.51,Correct,6
14_OL,C_R,E20_../audio/C/BendR_C.wav,791.66,800.05,8.39,Correct,7
14_OL,C_R,E21_../audio/C/Cone_A.wav,818.92,819.64,0.72,Correct,7
14_OL,C_R,E22_../audio/C/Toad_C.wav,838.16,852.88,14.72,Correct,7
14_OL,C_R,E23_../audio/C/Constr_PR.wav,875.44,896.66,21.22,Correct,7
14_OL,C_R,E24_../audio/C/Cone_B.wav,917.96,920.39,2.43,Incorrect,6
14_OL,C_R,E25_../audio/C/ICE_PR.wav,941.00,947.49,6.49,Incorrect,7
14_OL,C_R,E26_../audio/C/Tar_P.wav,968.68,973.80,5.12,Correct,7
14_OL,C_R,E27_../audio/C/Cone_C.wav,1006.06,1009.25,3.19,Correct,7
14_OL,C_L,E1_../audio/C/Duck_PR.wav,50.01,61.89,11.88,Correct,7
14_OL,C_L,E2_../audio/C/Flood_PR.wav,90.35,113.13,22.78,Incorrect,1
14_OL,C_L,E3_../audio/C/Cone_D.wav,131.13,145.99,14.86,Correct,7
14_OL,C_L,E4_../audio/C/School_PR.wav,170.83,175.80,4.97,Correct,7
14_OL,C_L,E5_../audio/C/Deer_PR.wav,200.24,213.11,12.87,Correct,7
14_OL,C_L,E6_../audio/C/Cone_F.wav,235.51,239.18,3.67,Incorrect,6
14_OL,C_L,E7_../audio/C/Blind_C.wav,252.70,256.83,4.13,Correct,7
14_OL,C_L,E8_../audio/C/Frost_C.wav,406.75,414.65,7.90,Correct,7
14_OL,C_L,E9_../audio/C/Cone_E.wav,435.69,438.25,2.56,Incorrect,7
14_OL,C_L,E10_../audio/C/Flood_P.wav,458.30,478.17,19.87,Incorrect,1
14_OL,C_L,E11_../audio/C/Duck_C.wav,499.46,502.75,3.29,Correct,7
14_OL,C_L,E12_../audio/C/Cone_F.wav,531.36,536.10,4.74,Incorrect,7
14_OL,C_L,E13_../audio/C/Deer_C.wav,558.53,576.15,17.62,Correct,7
14_OL,C_L,E14_../audio/C/School_C.wav,598.66,601.90,3.24,Correct,7
14_OL,C_L,E15_../audio/C/Cone_D.wav,617.22,619.64,2.42,Incorrect,7
14_OL,C_L,E16_../audio/C/Frost_PR.wav,641.80,647.62,5.82,Correct,5
14_OL,C_L,E17_../audio/C/Blind_PR.wav,672.91,679.95,7.04,Correct,7
14_OL,C_L,E18_../audio/C/Cone_E.wav,701.74,706.10,4.36,Incorrect,5
14_OL,C_L,E19_../audio/C/Duck_P.wav,743.65,745.37,1.72,Correct,7
14_OL,C_L,E20_../audio/C/Flood_C.wav,770.02,775.13,5.11,Correct,7
14_OL,C_L,E21_../audio/C/Cone_E.wav,793.81,797.48,3.67,Correct,7
14_OL,C_L,E22_../audio/C/School_P.wav,854.23,859.05,4.82,Correct,1
14_OL,C_L,E23_../audio/C/Deer_P.wav,897.42,903.62,6.20,Correct,6
14_OL,C_L,E24_../audio/C/Cone_D.wav,918.01,929.64,11.63,Incorrect,3
14_OL,C_L,E25_../audio/C/Blind_P.wav,951.37,958.61,7.24,Correct,2
14_OL,C_L,E26_../audio/C/Frost_P.wav,984.97,992.67,7.70,Correct,3
14_OL,C_L,E27_../audio/C/Cone_F.wav,1010.16,1013.21,3.05,Incorrect,3
14_OL,B_R,E1_../audio/B/Mark_P.wav,33.52,35.49,1.97,Correct,7
14_OL,B_R,E2_../audio/B/BendR_P.wav,45.06,47.58,2.52,Correct,7
14_OL,B_R,E3_../audio/B/Cone_B.wav,54.04,60.02,5.98,Correct,7
14_OL,B_R,E4_../audio/B/Toad_PR.wav,79.91,81.22,1.31,Correct,7
14_OL,B_R,E5_../audio/B/Constr_P.wav,90.21,93.36,3.15,Correct,7
14_OL,B_R,E6_../audio/B/Cone_A.wav,100.71,103.51,2.80,Correct,7
14_OL,B_R,E7_../audio/B/ICE_PR.wav,131.49,133.33,1.84,Correct,7
14_OL,B_R,E8_../audio/B/Tar_PR.wav,140.50,144.44,3.94,Incorrect,5
14_OL,B_R,E9_../audio/B/Cone_C.wav,150.04,152.57,2.53,Correct,7
14_OL,B_R,E10_../audio/B/BendR_C.wav,158.89,161.12,2.23,Correct,7
14_OL,B_R,E11_../audio/B/Mark_C.wav,168.68,170.32,1.64,Correct,7
14_OL,B_R,E12_../audio/B/Cone_B.wav,177.41,178.84,1.43,Correct,7
14_OL,B_R,E13_../audio/B/Constr_PR.wav,186.15,188.38,2.23,Correct,7
14_OL,B_R,E14_../audio/B/Toad_P.wav,196.21,198.83,2.62,Correct,7
14_OL,B_R,E15_../audio/B/Cone_C.wav,205.85,209.24,3.39,Correct,7
14_OL,B_R,E16_../audio/B/Tar_P.wav,230.66,234.46,3.80,Correct,7
14_OL,B_R,E17_../audio/B/ICE_P.wav,243.73,245.56,1.83,Correct,7
14_OL,B_R,E18_../audio/B/Cone_A.wav,251.23,254.17,2.94,Correct,7
14_OL,B_R,E19_../audio/B/Mark_PR.wav,263.10,266.61,3.51,Correct,7
14_OL,B_R,E20_../audio/B/BendR_PR.wav,277.08,277.97,0.89,Correct,7
14_OL,B_R,E21_../audio/B/Cone_B.wav,284.41,285.40,0.99,Correct,7
14_OL,B_R,E22_../audio/B/Toad_C.wav,290.96,292.50,1.54,Correct,7
14_OL,B_R,E23_../audio/B/Constr_C.wav,302.33,304.55,2.22,Correct,7
14_OL,B_R,E24_../audio/B/Cone_A.wav,312.88,313.85,0.97,Correct,7
14_OL,B_R,E25_../audio/B/ICE_C.wav,318.87,321.37,2.50,Correct,7
14_OL,B_R,E26_../audio/B/Tar_C.wav,326.85,328.57,1.72,Correct,7
14_OL,B_R,E27_../audio/B/Cone_C.wav,333.99,334.50,0.51,Correct,7
14_OL,B_L,E1_../audio/B/Duck_C.wav,42.38,43.18,0.80,Correct,7
14_OL,B_L,E2_../audio/B/Flood_PR.wav,54.87,58.53,3.66,Correct,7
14_OL,B_L,E3_../audio/B/Cone_F.wav,65.65,66.56,0.91,Correct,7
14_OL,B_L,E4_../audio/B/School_P.wav,90.76,95.61,4.85,Correct,7
14_OL,B_L,E5_../audio/B/Deer_PR.wav,106.42,108.67,2.25,Correct,7
14_OL,B_L,E6_../audio/B/Cone_E.wav,117.89,119.13,1.24,Correct,7
14_OL,B_L,E7_../audio/B/Blind_C.wav,127.47,129.33,1.86,Correct,7
14_OL,B_L,E8_../audio/B/Frost_C.wav,139.16,141.59,2.43,Correct,7
14_OL,B_L,E9_../audio/B/Cone_D.wav,153.73,154.01,0.28,Correct,7
14_OL,B_L,E10_../audio/B/Flood_P.wav,159.32,166.87,7.55,Incorrect,7
14_OL,B_L,E11_../audio/B/Duck_P.wav,173.84,175.22,1.38,Correct,7
14_OL,B_L,E12_../audio/B/Cone_E.wav,185.48,186.25,0.77,Correct,7
14_OL,B_L,E13_../audio/B/Deer_P.wav,192.31,195.95,3.64,Correct,7
14_OL,B_L,E14_../audio/B/School_C.wav,215.24,219.63,4.39,Correct,7
14_OL,B_L,E15_../audio/B/Cone_D.wav,227.28,228.12,0.84,Correct,7
14_OL,B_L,E16_../audio/B/Frost_PR.wav,237.70,240.84,3.14,Correct,7
14_OL,B_L,E17_../audio/B/Blind_PR.wav,254.73,258.93,4.20,Correct,7
14_OL,B_L,E18_../audio/B/Cone_F.wav,267.31,267.93,0.62,Correct,7
14_OL,B_L,E19_../audio/B/Duck_PR.wav,274.47,279.76,5.29,Correct,7
14_OL,B_L,E20_../audio/B/Flood_C.wav,291.54,293.60,2.06,Correct,7
14_OL,B_L,E21_../audio/B/Cone_E.wav,301.50,303.11,1.61,Correct,7
14_OL,B_L,E22_../audio/B/School_PR.wav,312.51,314.37,1.86,Correct,7
14_OL,B_L,E23_../audio/B/Deer_C.wav,326.73,328.48,1.75,Correct,7
14_OL,B_L,E24_../audio/B/Cone_D.wav,338.24,339.95,1.71,Correct,7
14_OL,B_L,E25_../audio/B/Blind_P.wav,347.65,349.11,1.46,Correct,7
14_OL,B_L,E26_../audio/B/Frost_P.wav,359.34,360.97,1.63,Correct,7
14_OL,B_L,E27_../audio/B/Cone_F.wav,367.49,367.87,0.38,Correct,7
15_RT,B_R,E1_../audio/B/Mark_P.wav,56.39,60.80,4.41,Correct,7
15_RT,B_R,E2_../audio/B/BendR_P.wav,74.64,80.15,5.51,Correct,7
15_RT,B_R,E3_../audio/B/Cone_C.wav,88.42,90.62,2.20,Correct,7
15_RT,B_R,E4_../audio/B/Toad_C.wav,99.24,106.17,6.93,Correct,6
15_RT,B_R,E5_../audio/B/Constr_PR.wav,150.65,155.65,5.00,Correct,7
15_RT,B_R,E6_../audio/B/Cone_A.wav,164.97,167.17,2.20,Correct,7
15_RT,B_R,E7_../audio/B/ICE_PR.wav,177.62,181.09,3.47,Correct,7
15_RT,B_R,E8_../audio/B/Tar_P.wav,193.27,197.63,4.36,Correct,7
15_RT,B_R,E9_../audio/B/Cone_B.wav,207.08,208.90,1.82,Correct,7
15_RT,B_R,E10_../audio/B/BendR_PR.wav,222.07,229.31,7.24,Correct,7
15_RT,B_R,E11_../audio/B/Mark_PR.wav,270.51,282.77,12.26,Correct,7
15_RT,B_R,E12_../audio/B/Cone_C.wav,292.27,295.46,3.19,Correct,4
15_RT,B_R,E13_../audio/B/Constr_C.wav,323.74,327.53,3.79,Correct,7
15_RT,B_R,E14_../audio/B/Toad_PR.wav,343.14,346.58,3.44,Correct,7
15_RT,B_R,E15_../audio/B/Cone_A.wav,355.75,357.86,2.11,Correct,7
15_RT,B_R,E16_../audio/B/Tar_C.wav,367.96,377.23,9.27,Correct,6
15_RT,B_R,E17_../audio/B/ICE_C.wav,390.25,394.16,3.91,Correct,7
15_RT,B_R,E18_../audio/B/Cone_B.wav,401.34,402.23,0.89,Correct,7
15_RT,B_R,E19_../audio/B/Mark_C.wav,411.11,415.67,4.56,Correct,7
15_RT,B_R,E20_../audio/B/BendR_C.wav,431.09,435.40,4.31,Correct,3
15_RT,B_R,E21_../audio/B/Cone_C.wav,446.36,450.01,3.65,Correct,7
15_RT,B_R,E22_../audio/B/Toad_P.wav,459.73,461.71,1.98,Correct,7
15_RT,B_R,E23_../audio/B/Constr_P.wav,482.07,485.03,2.96,Correct,7
15_RT,B_R,E24_../audio/B/Cone_B.wav,493.74,495.20,1.46,Correct,7
15_RT,B_R,E25_../audio/B/ICE_P.wav,509.20,510.71,1.51,Correct,7
15_RT,B_R,E26_../audio/B/Tar_PR.wav,528.91,535.77,6.86,Correct,4
15_RT,B_R,E27_../audio/B/Cone_A.wav,543.01,543.90,0.89,Correct,7
15_RT,B_L,E1_../audio/B/Duck_P.wav,68.74,70.55,1.81,Correct,7
15_RT,B_L,E2_../audio/B/Flood_PR.wav,81.02,85.71,4.69,Correct,7
15_RT,B_L,E3_../audio/B/Cone_D.wav,95.06,98.40,3.34,Correct,7
15_RT,B_L,E4_../audio/B/School_P.wav,103.64,108.06,4.42,Correct,7
15_RT,B_L,E5_../audio/B/Deer_C.wav,113.91,119.64,5.73,Incorrect,1
15_RT,B_L,E6_../audio/B/Cone_F.wav,125.77,127.48,1.71,Correct,7
15_RT,B_L,E7_../audio/B/Blind_P.wav,134.88,136.65,1.77,Correct,7
15_RT,B_L,E1_../audio/B/Frost_C.wav,32.99,37.46,4.47,Correct,5
